"year","news","pages","sort"
"1991","Daily News Record - 1991 January 02","30","18413"
"1991","Daily News Record - 1991 January 03","27","18414"
"1991","Daily News Record - 1991 January 04","52","18415"
"1991","Daily News Record - 1991 January 05","28","18416"
"1991","Daily News Record - 1991 January 07","24","18417"
"1991","Daily News Record - 1991 January 08","24","18418"
"1991","Daily News Record - 1991 January 09","31","18419"
"1991","Daily News Record - 1991 January 10","31","18420"
"1991","Daily News Record - 1991 January 11","52","18421"
"1991","Daily News Record - 1991 January 12","28","18422"
"1991","Daily News Record - 1991 January 14","24","18423"
"1991","Daily News Record - 1991 January 15","24","18424"
"1991","Daily News Record - 1991 January 16","31","18425"
"1991","Daily News Record - 1991 January 17","31","18426"
"1991","Daily News Record - 1991 January 18","56","18427"
"1991","Daily News Record - 1991 January 19","32","18428"
"1991","Daily News Record - 1991 January 21","24","18429"
"1991","Daily News Record - 1991 January 22","24","18430"
"1991","Daily News Record - 1991 January 23","27","18431"
"1991","Daily News Record - 1991 January 24","31","18432"
"1991","Daily News Record - 1991 January 25","56","18433"
"1991","Daily News Record - 1991 January 26","32","18434"
"1991","Daily News Record - 1991 January 28","24","18435"
"1991","Daily News Record - 1991 January 29","24","18436"
"1991","Daily News Record - 1991 January 30","27","18437"
"1991","Daily News Record - 1991 January 31","31","18438"
"1991","Daily News Record - 1991 February 01","56","18439"
"1991","Daily News Record - 1991 February 02","28","18440"
"1991","Daily News Record - 1991 February 04","24","18441"
"1991","Daily News Record - 1991 February 05","24","18442"
"1991","Daily News Record - 1991 February 06","27","18443"
"1991","Daily News Record - 1991 February 07","27","18444"
"1991","Daily News Record - 1991 February 08","56","18445"
"1991","Daily News Record - 1991 February 09","28","18446"
"1991","Daily News Record - 1991 February 11","28","18447"
"1991","Daily News Record - 1991 February 12","24","18448"
"1991","Daily News Record - 1991 February 13","31","18449"
"1991","Daily News Record - 1991 February 14","38","18450"
"1991","Daily News Record - 1991 February 15","60","18451"
"1991","Daily News Record - 1991 February 16","36","18452"
"1991","Daily News Record - 1991 February 18","24","18453"
"1991","Daily News Record - 1991 February 19","24","18454"
"1991","Daily News Record - 1991 February 20","31","18455"
"1991","Daily News Record - 1991 February 21","59","18456"
"1991","Daily News Record - 1991 February 22","60","18457"
"1991","Daily News Record - 1991 February 23","28","18458"
"1991","Daily News Record - 1991 February 25","28","18459"
"1991","Daily News Record - 1991 February 26","24","18460"
"1991","Daily News Record - 1991 February 27","31","18461"
"1991","Daily News Record - 1991 February 28","30","18462"
"1991","Daily News Record - 1991 May 01","33","18463"
"1991","Daily News Record - 1991 May 02","39","18464"
"1991","Daily News Record - 1991 May 03","60","18465"
"1991","Daily News Record - 1991 May 04","38","18466"
"1991","Daily News Record - 1991 May 06","28","18467"
"1991","Daily News Record - 1991 May 07","24","18468"
"1991","Daily News Record - 1991 May 08","35","18469"
"1991","Daily News Record - 1991 May 09","31","18470"
"1991","Daily News Record - 1991 May 10","64","18471"
"1991","Daily News Record - 1991 May 11","40","18472"
"1991","Daily News Record - 1991 May 13","24","18473"
"1991","Daily News Record - 1991 May 14","24","18474"
"1991","Daily News Record - 1991 May 15","35","18475"
"1991","Daily News Record - 1991 May 16","39","18476"
"1991","Daily News Record - 1991 May 17","60","18477"
"1991","Daily News Record - 1991 May 18","34","18478"
"1991","Daily News Record - 1991 May 20","24","18479"
"1991","Daily News Record - 1991 May 21","24","18480"
"1991","Daily News Record - 1991 May 22","35","18481"
"1991","Daily News Record - 1991 May 23","39","18482"
"1991","Daily News Record - 1991 May 24","145","18483"
"1991","Daily News Record - 1991 May 25","41","18484"
"1991","Daily News Record - 1991 May 28","28","18485"
"1991","Daily News Record - 1991 May 29","31","18486"
"1991","Daily News Record - 1991 May 30","31","18487"
"1991","Daily News Record - 1991 May 31","60","18488"
"1991","Daily News Record - 1991 June 01","36","18489"
"1991","Daily News Record - 1991 June 03","24","18490"
"1991","Daily News Record - 1991 June 04","24","18491"
"1991","Daily News Record - 1991 June 05","31","18492"
"1991","Daily News Record - 1991 June 06","35","18493"
"1991","Daily News Record - 1991 June 07","92","18494"
"1991","Daily News Record - 1991 June 08","38","18495"
"1991","Daily News Record - 1991 June 10","28","18496"
"1991","Daily News Record - 1991 June 11","24","18497"
"1991","Daily News Record - 1991 June 12","35","18498"
"1991","Daily News Record - 1991 June 13","35","18499"
"1991","Daily News Record - 1991 June 14","64","18500"
"1991","Daily News Record - 1991 June 15","36","18501"
"1991","Daily News Record - 1991 June 17","28","18502"
"1991","Daily News Record - 1991 June 18","24","18503"
"1991","Daily News Record - 1991 June 19","31","18504"
"1991","Daily News Record - 1991 June 20","31","18505"
"1991","Daily News Record - 1991 June 21","91","18506"
"1991","Daily News Record - 1991 June 22","34","18507"
"1991","Daily News Record - 1991 June 24","24","18508"
"1991","Daily News Record - 1991 June 25","24","18509"
"1991","Daily News Record - 1991 June 26","35","18510"
"1991","Daily News Record - 1991 June 27","31","18511"
"1991","Daily News Record - 1991 June 28","60","18512"
"1991","Daily News Record - 1991 June 29","33","18513"
"1991","Daily News Record - 1991 July 01","27","18514"
"1991","Daily News Record - 1991 July 02","24","18515"
"1991","Daily News Record - 1991 July 03","38","18516"
"1991","Daily News Record - 1991 July 05","66","18517"
"1991","Daily News Record - 1991 July 06","28","18518"
"1991","Daily News Record - 1991 July 08","24","18519"
"1991","Daily News Record - 1991 July 09","24","18520"
"1991","Daily News Record - 1991 July 10","31","18521"
"1991","Daily News Record - 1991 July 11","31","18522"
"1991","Daily News Record - 1991 July 12","56","18523"
"1991","Daily News Record - 1991 July 13","34","18524"
"1991","Daily News Record - 1991 July 15","24","18525"
"1991","Daily News Record - 1991 July 16","24","18526"
"1991","Daily News Record - 1991 July 17","34","18527"
"1991","Daily News Record - 1991 July 18","35","18528"
"1991","Daily News Record - 1991 July 19","57","18529"
"1991","Daily News Record - 1991 July 20","34","18530"
"1991","Daily News Record - 1991 July 22","24","18531"
"1991","Daily News Record - 1991 July 23","24","18532"
"1991","Daily News Record - 1991 July 24","31","18533"
"1991","Daily News Record - 1991 July 25","35","18534"
"1991","Daily News Record - 1991 July 26","60","18535"
"1991","Daily News Record - 1991 July 27","34","18536"
"1991","Daily News Record - 1991 July 29","24","18537"
"1991","Daily News Record - 1991 July 30","24","18538"
"1991","Daily News Record - 1991 July 31","31","18539"
"1991","Daily News Record - 1991 August 01","31","18540"
"1991","Daily News Record - 1991 August 02","56","18541"
"1991","Daily News Record - 1991 August 03","32","18542"
"1991","Daily News Record - 1991 August 05","24","18543"
"1991","Daily News Record - 1991 August 06","24","18544"
"1991","Daily News Record - 1991 August 07","27","18545"
"1991","Daily News Record - 1991 August 08","47","18546"
"1991","Daily News Record - 1991 August 09","56","18547"
"1991","Daily News Record - 1991 August 10","32","18548"
"1991","Daily News Record - 1991 August 12","24","18549"
"1991","Daily News Record - 1991 August 13","24","18550"
"1991","Daily News Record - 1991 August 14","31","18551"
"1991","Daily News Record - 1991 August 15","31","18552"
"1991","Daily News Record - 1991 August 16","60","18553"
"1991","Daily News Record - 1991 August 17","32","18554"
"1991","Daily News Record - 1991 August 19","24","18555"
"1991","Daily News Record - 1991 August 20","24","18556"
"1991","Daily News Record - 1991 August 21","35","18557"
"1991","Daily News Record - 1991 August 22","31","18558"
"1991","Daily News Record - 1991 August 23","68","18559"
"1991","Daily News Record - 1991 August 24","34","18560"
"1991","Daily News Record - 1991 August 26","24","18561"
"1991","Daily News Record - 1991 August 27","24","18562"
"1991","Daily News Record - 1991 August 28","34","18563"
"1991","Daily News Record - 1991 August 29","31","18564"
"1991","Daily News Record - 1991 August 30","95","18565"
"1991","Daily News Record - 1991 August 31","39","18566"
"1991","Daily News Record - 1991 September 03","28","18567"
"1991","Daily News Record - 1991 September 04","31","18568"
"1991","Daily News Record - 1991 September 05","31","18569"
"1991","Daily News Record - 1991 September 06","60","18570"
"1991","Daily News Record - 1991 September 07","32","18571"
"1991","Daily News Record - 1991 September 09","24","18572"
"1991","Daily News Record - 1991 September 10","24","18573"
"1991","Daily News Record - 1991 September 11","31","18574"
"1991","Daily News Record - 1991 September 12","35","18575"
"1991","Daily News Record - 1991 September 13","56","18576"
"1991","Daily News Record - 1991 September 14","36","18577"
"1991","Daily News Record - 1991 September 16","24","18578"
"1991","Daily News Record - 1991 September 17","24","18579"
"1991","Daily News Record - 1991 September 18","35","18580"
"1991","Daily News Record - 1991 September 19","31","18581"
"1991","Daily News Record - 1991 September 20","60","18582"
"1991","Daily News Record - 1991 September 21","40","18583"
"1991","Daily News Record - 1991 September 23","24","18584"
"1991","Daily News Record - 1991 September 24","24","18585"
"1991","Daily News Record - 1991 September 25","31","18586"
"1991","Daily News Record - 1991 September 26","35","18587"
"1991","Daily News Record - 1991 September 27","56","18588"
"1991","Daily News Record - 1991 September 28","34","18589"
"1991","Daily News Record - 1991 September 30","28","18590"
"1991","Daily News Record - 1991 October 01","24","18591"
"1991","Daily News Record - 1991 October 02","27","18592"
"1991","Daily News Record - 1991 October 03","35","18593"
"1991","Daily News Record - 1991 October 04","60","18594"
"1991","Daily News Record - 1991 October 05","40","18595"
"1991","Daily News Record - 1991 October 07","28","18596"
"1991","Daily News Record - 1991 October 08","24","18597"
"1991","Daily News Record - 1991 October 09","31","18598"
"1991","Daily News Record - 1991 October 10","35","18599"
"1991","Daily News Record - 1991 October 11","60","18600"
"1991","Daily News Record - 1991 October 12","40","18601"
"1991","Daily News Record - 1991 October 14","24","18602"
"1991","Daily News Record - 1991 October 15","40","18603"
"1991","Daily News Record - 1991 October 16","35","18604"
"1991","Daily News Record - 1991 October 17","67","18605"
"1991","Daily News Record - 1991 October 18","60","18606"
"1991","Daily News Record - 1991 October 19","36","18607"
"1991","Daily News Record - 1991 October 21","32","18608"
"1991","Daily News Record - 1991 October 22","24","18609"
"1991","Daily News Record - 1991 October 23","31","18610"
"1991","Daily News Record - 1991 October 24","55","18611"
"1991","Daily News Record - 1991 October 25","60","18612"
"1991","Daily News Record - 1991 October 26","40","18613"
"1991","Daily News Record - 1991 October 28","32","18614"
"1991","Daily News Record - 1991 October 29","24","18615"
"1991","Daily News Record - 1991 October 30","31","18616"
"1991","Daily News Record - 1991 October 31","39","18617"
"1991","Daily News Record - 1991 November 01","64","18618"
"1991","Daily News Record - 1991 November 02","40","18619"
"1991","Daily News Record - 1991 November 04","32","18620"
"1991","Daily News Record - 1991 November 05","26","18621"
"1991","Daily News Record - 1991 November 06","35","18622"
"1991","Daily News Record - 1991 November 07","27","18623"
"1991","Daily News Record - 1991 November 08","60","18624"
"1991","Daily News Record - 1991 November 09","36","18625"
"1991","Daily News Record - 1991 November 11","28","18626"
"1991","Daily News Record - 1991 November 12","24","18627"
"1991","Daily News Record - 1991 November 13","35","18628"
"1991","Daily News Record - 1991 November 14","31","18629"
"1991","Daily News Record - 1991 November 15","63","18630"
"1991","Daily News Record - 1991 November 16","36","18631"
"1991","Daily News Record - 1991 November 18","28","18632"
"1991","Daily News Record - 1991 November 19","24","18633"
"1991","Daily News Record - 1991 November 20","35","18634"
"1991","Daily News Record - 1991 November 21","35","18635"
"1991","Daily News Record - 1991 November 22","60","18636"
"1991","Daily News Record - 1991 November 23","40","18637"
"1991","Daily News Record - 1991 November 25","76","18638"
"1991","Daily News Record - 1991 November 26","24","18639"
"1991","Daily News Record - 1991 November 27","59","18640"
"1991","Daily News Record - 1991 November 29","70","18641"
