"year","news","pages","sort"
"2009","Daily News Record - 2009 August 08","40","23413"
"2009","Daily News Record - 2009 August 10","24","23414"
"2009","Daily News Record - 2009 August 11","20","23415"
"2009","Daily News Record - 2009 August 12","24","23416"
"2009","Daily News Record - 2009 August 13","24","23417"
"2009","Daily News Record - 2009 August 14","56","23418"
"2009","Daily News Record - 2009 August 15","40","23419"
"2009","Daily News Record - 2009 August 17","39","23420"
"2009","Daily News Record - 2009 August 18","24","23421"
"2009","Daily News Record - 2009 August 19","24","23422"
"2009","Daily News Record - 2009 August 20","44","23423"
"2009","Daily News Record - 2009 August 21","36","23424"
"2009","Daily News Record - 2009 August 22","40","23425"
"2009","Daily News Record - 2009 August 24","24","23426"
"2009","Daily News Record - 2009 August 25","24","23427"
"2009","Daily News Record - 2009 August 26","26","23428"
"2009","Daily News Record - 2009 August 27","84","23429"
"2009","Daily News Record - 2009 August 28","68","23430"
"2009","Daily News Record - 2009 August 29","40","23431"
"2009","Daily News Record - 2009 August 31","40","23432"
"2009","Daily News Record - 2009 September 01","24","23433"
"2009","Daily News Record - 2009 September 02","24","23434"
"2009","Daily News Record - 2009 September 03","24","23435"
"2009","Daily News Record - 2009 September 04","40","23436"
"2009","Daily News Record - 2009 September 05","40","23437"
"2009","Daily News Record - 2009 September 08","24","23438"
"2009","Daily News Record - 2009 September 09","24","23439"
"2009","Daily News Record - 2009 September 10","40","23440"
"2009","Daily News Record - 2009 September 11","32","23441"
"2009","Daily News Record - 2009 September 12","52","23442"
"2009","Daily News Record - 2009 September 14","24","23443"
"2009","Daily News Record - 2009 September 15","24","23444"
"2009","Daily News Record - 2009 September 16","28","23445"
"2009","Daily News Record - 2009 September 17","40","23446"
"2009","Daily News Record - 2009 September 18","28","23447"
"2009","Daily News Record - 2009 September 19","56","23448"
"2009","Daily News Record - 2009 September 21","24","23449"
"2009","Daily News Record - 2009 September 22","24","23450"
"2009","Daily News Record - 2009 September 23","24","23451"
"2009","Daily News Record - 2009 September 24","24","23452"
"2009","Daily News Record - 2009 September 25","56","23453"
"2009","Daily News Record - 2009 September 26","52","23454"
"2009","Daily News Record - 2009 September 28","40","23455"
"2009","Daily News Record - 2009 September 29","24","23456"
"2009","Daily News Record - 2009 September 30","35","23457"
"2009","Daily News Record - 2009 October 01","24","23458"
"2009","Daily News Record - 2009 October 02","48","23459"
"2009","Daily News Record - 2009 October 03","40","23460"
"2009","Daily News Record - 2009 October 05","32","23461"
"2009","Daily News Record - 2009 October 06","24","23462"
"2009","Daily News Record - 2009 October 07","24","23463"
"2009","Daily News Record - 2009 October 08","35","23464"
"2009","Daily News Record - 2009 October 09","64","23465"
"2009","Daily News Record - 2009 October 10","40","23466"
"2009","Daily News Record - 2009 October 12","24","23467"
"2009","Daily News Record - 2009 October 13","56","23468"
"2009","Daily News Record - 2009 October 14","24","23469"
"2009","Daily News Record - 2009 October 15","40","23470"
"2009","Daily News Record - 2009 October 16","51","23471"
"2009","Daily News Record - 2009 October 17","40","23472"
"2009","Daily News Record - 2009 October 19","24","23473"
"2009","Daily News Record - 2009 October 20","24","23474"
"2009","Daily News Record - 2009 October 21","24","23475"
"2009","Daily News Record - 2009 October 22","28","23476"
"2009","Daily News Record - 2009 October 23","64","23477"
"2009","Daily News Record - 2009 October 24","40","23478"
"2009","Daily News Record - 2009 October 26","40","23479"
"2009","Daily News Record - 2009 October 27","24","23480"
"2009","Daily News Record - 2009 October 28","24","23481"
"2009","Daily News Record - 2009 October 29","28","23482"
"2009","Daily News Record - 2009 October 30","36","23483"
"2009","Daily News Record - 2009 October 31","40","23484"
"2010","Daily News Record - 2010 September 01","24","23485"
"2010","Daily News Record - 2010 September 02","20","23486"
"2010","Daily News Record - 2010 September 03","60","23487"
"2010","Daily News Record - 2010 September 04","38","23488"
"2010","Daily News Record - 2010 September 06","24","23489"
"2010","Daily News Record - 2010 September 07","24","23490"
"2010","Daily News Record - 2010 September 08","20","23491"
"2010","Daily News Record - 2010 September 09","24","23492"
"2010","Daily News Record - 2010 September 10","40","23493"
"2010","Daily News Record - 2010 September 11","38","23494"
"2010","Daily News Record - 2010 September 13","24","23495"
"2010","Daily News Record - 2010 September 14","20","23496"
"2010","Daily News Record - 2010 September 15","24","23497"
"2010","Daily News Record - 2010 September 16","36","23498"
"2010","Daily News Record - 2010 September 17","40","23499"
"2010","Daily News Record - 2010 September 18","38","23500"
"2010","Daily News Record - 2010 September 20","36","23501"
"2010","Daily News Record - 2010 September 21","20","23502"
"2010","Daily News Record - 2010 September 22","24","23503"
"2010","Daily News Record - 2010 September 23","37","23504"
"2010","Daily News Record - 2010 September 24","60","23505"
"2010","Daily News Record - 2010 September 25","38","23506"
"2010","Daily News Record - 2010 September 27","32","23507"
"2010","Daily News Record - 2010 September 28","24","23508"
"2010","Daily News Record - 2010 September 29","28","23509"
"2010","Daily News Record - 2010 September 30","20","23510"
"2010","Daily News Record - 2010 November 01","32","23511"
"2010","Daily News Record - 2010 November 02","24","23512"
"2010","Daily News Record - 2010 November 03","28","23513"
"2010","Daily News Record - 2010 November 04","32","23514"
"2010","Daily News Record - 2010 November 05","40","23515"
"2010","Daily News Record - 2010 November 06","34","23516"
"2010","Daily News Record - 2010 November 08","20","23517"
"2010","Daily News Record - 2010 November 09","20","23518"
"2010","Daily News Record - 2010 November 10","24","23519"
"2010","Daily News Record - 2010 November 11","24","23520"
"2010","Daily News Record - 2010 November 12","40","23521"
"2010","Daily News Record - 2010 November 13","34","23522"
"2010","Daily News Record - 2010 November 15","20","23523"
"2010","Daily News Record - 2010 November 16","20","23524"
"2010","Daily News Record - 2010 November 17","24","23525"
"2010","Daily News Record - 2010 November 18","40","23526"
"2010","Daily News Record - 2010 November 19","52","23527"
"2010","Daily News Record - 2010 November 20","34","23528"
"2010","Daily News Record - 2010 November 22","52","23529"
"2010","Daily News Record - 2010 November 23","20","23530"
"2010","Daily News Record - 2010 November 24","46","23531"
"2010","Daily News Record - 2010 November 26","40","23532"
"2010","Daily News Record - 2010 November 27","34","23533"
"2010","Daily News Record - 2010 November 29","32","23534"
"2010","Daily News Record - 2010 November 30","20","23535"
"2010","Daily News Record - 2010 December 01","24","23536"
"2010","Daily News Record - 2010 December 02","20","23537"
"2010","Daily News Record - 2010 December 03","40","23538"
"2010","Daily News Record - 2010 December 04","34","23539"
"2010","Daily News Record - 2010 December 06","28","23540"
"2010","Daily News Record - 2010 December 07","20","23541"
"2010","Daily News Record - 2010 December 08","20","23542"
"2010","Daily News Record - 2010 December 09","24","23543"
"2010","Daily News Record - 2010 December 10","56","23544"
"2010","Daily News Record - 2010 December 11","44","23545"
"2010","Daily News Record - 2010 December 13","24","23546"
"2010","Daily News Record - 2010 December 14","24","23547"
"2010","Daily News Record - 2010 December 15","24","23548"
"2010","Daily News Record - 2010 December 16","46","23549"
"2010","Daily News Record - 2010 December 17","40","23550"
"2010","Daily News Record - 2010 December 18","38","23551"
"2010","Daily News Record - 2010 December 20","24","23552"
"2010","Daily News Record - 2010 December 21","28","23553"
"2010","Daily News Record - 2010 December 22","20","23554"
"2010","Daily News Record - 2010 December 23","32","23555"
"2010","Daily News Record - 2010 December 24","48","23556"
"2010","Daily News Record - 2010 December 27","40","23557"
"2010","Daily News Record - 2010 December 28","20","23558"
"2010","Daily News Record - 2010 December 29","20","23559"
"2010","Daily News Record - 2010 December 30","20","23560"
"2010","Daily News Record - 2010 December 31","47","23561"
"2011","Daily News Record - 2011 January 03","32","23562"
"2011","Daily News Record - 2011 January 04","20","23563"
"2011","Daily News Record - 2011 January 05","20","23564"
"2011","Daily News Record - 2011 January 06","20","23565"
"2011","Daily News Record - 2011 January 07","36","23566"
"2011","Daily News Record - 2011 January 08","30","23567"
"2011","Daily News Record - 2011 January 10","20","23568"
"2011","Daily News Record - 2011 January 11","20","23569"
"2011","Daily News Record - 2011 January 12","20","23570"
"2011","Daily News Record - 2011 January 13","59","23571"
"2011","Daily News Record - 2011 January 14","3","23572"
"2011","Daily News Record - 2011 January 15","30","23573"
"2011","Daily News Record - 2011 January 17","20","23574"
"2011","Daily News Record - 2011 January 18","20","23575"
"2011","Daily News Record - 2011 January 19","37","23576"
"2011","Daily News Record - 2011 January 20","40","23577"
"2011","Daily News Record - 2011 January 21","40","23578"
"2011","Daily News Record - 2011 January 22","34","23579"
"2011","Daily News Record - 2011 January 24","20","23580"
"2011","Daily News Record - 2011 January 25","20","23581"
"2011","Daily News Record - 2011 January 26","24","23582"
"2011","Daily News Record - 2011 January 27","22","23583"
"2011","Daily News Record - 2011 January 28","64","23584"
"2011","Daily News Record - 2011 January 29","34","23585"
"2011","Daily News Record - 2011 January 31","32","23586"
"2011","Daily News Record - 2011 February 01","24","23587"
"2011","Daily News Record - 2011 February 02","24","23588"
"2011","Daily News Record - 2011 February 03","20","23589"
"2011","Daily News Record - 2011 February 04","40","23590"
"2011","Daily News Record - 2011 February 05","34","23591"
"2011","Daily News Record - 2011 February 07","28","23592"
"2011","Daily News Record - 2011 February 08","20","23593"
"2011","Daily News Record - 2011 February 09","24","23594"
"2011","Daily News Record - 2011 February 10","24","23595"
"2011","Daily News Record - 2011 February 11","52","23596"
"2011","Daily News Record - 2011 February 12","34","23597"
"2011","Daily News Record - 2011 February 14","74","23598"
"2011","Daily News Record - 2011 February 16","24","23599"
"2011","Daily News Record - 2011 February 17","36","23600"
"2011","Daily News Record - 2011 February 18","40","23601"
"2011","Daily News Record - 2011 February 19","38","23602"
"2011","Daily News Record - 2011 February 21","24","23603"
"2011","Daily News Record - 2011 February 22","20","23604"
"2011","Daily News Record - 2011 February 23","36","23605"
"2011","Daily News Record - 2011 February 24","24","23606"
"2011","Daily News Record - 2011 February 25","56","23607"
"2011","Daily News Record - 2011 February 26","34","23608"
"2011","Daily News Record - 2011 February 28","20","23609"
"2011","Daily News Record - 2011 March 01","24","23610"
"2011","Daily News Record - 2011 March 02","24","23611"
"2011","Daily News Record - 2011 March 03","24","23612"
"2011","Daily News Record - 2011 March 04","40","23613"
"2011","Daily News Record - 2011 March 05","34","23614"
"2011","Daily News Record - 2011 March 07","28","23615"
"2011","Daily News Record - 2011 March 08","24","23616"
"2011","Daily News Record - 2011 March 09","28","23617"
"2011","Daily News Record - 2011 March 10","20","23618"
"2011","Daily News Record - 2011 March 11","40","23619"
"2011","Daily News Record - 2011 March 12","34","23620"
"2011","Daily News Record - 2011 March 14","20","23621"
"2011","Daily News Record - 2011 March 15","24","23622"
"2011","Daily News Record - 2011 March 16","24","23623"
"2011","Daily News Record - 2011 March 17","40","23624"
"2011","Daily News Record - 2011 March 18","36","23625"
"2011","Daily News Record - 2011 March 19","41","23626"
"2011","Daily News Record - 2011 March 21","38","23627"
"2011","Daily News Record - 2011 March 22","20","23628"
"2011","Daily News Record - 2011 March 23","24","23629"
"2011","Daily News Record - 2011 March 24","24","23630"
"2011","Daily News Record - 2011 March 25","52","23631"
"2011","Daily News Record - 2011 March 26","38","23632"
"2011","Daily News Record - 2011 March 28","32","23633"
"2011","Daily News Record - 2011 March 29","24","23634"
"2011","Daily News Record - 2011 March 30","24","23635"
"2011","Daily News Record - 2011 March 31","24","23636"
"2011","Daily News Record - 2011 April 01","40","23637"
